id,value,context_factor_id,context_factor_value_id,thing_id,user_id,created_at,updated_at,id,title,description,type,image,indoorsLocation,display_title,active,id,title,display_title,active_in_training,active_in_prediction,id,title,display_title,description,context_factor_id,active_in_training,active_in_prediction
3269,0,10,40,59,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 11:28:00.915000","2019-11-02 11:28:00.915000",59,"public wifi access point",,BCN_I,public-wifi.jpg,1,"Public WiFi Access Point",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3297,1,10,40,8,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 11:58:26.809000","2019-11-02 11:58:26.809000",8,"vending machine with drinks",,BCN_I,vending-machine-with-drinks.jpg,1,"Vending Machine with Drinks",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3304,0,10,40,19,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 11:58:54.224000","2019-11-02 11:58:54.224000",19,arcade,"Video games, pinball, air hockey, other coin-operated machines, …",BCN_I,arcade.jpg,1,Arcade,1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3323,0,10,40,64,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 11:59:55.724000","2019-11-02 11:59:55.724000",64,"multimedia device in a museum",,BCN_I,museum-multimedia.jpg,1,"Multimedia Device at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3327,0,10,40,61,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 12:00:07.960000","2019-11-02 12:00:07.960000",61,"gambling machine",,BCN_I,gambling-machine.jpg,1,"Gambling Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3358,0,10,40,30,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 12:01:45.544000","2019-11-02 12:01:45.544000",30,e-scooter,,BCN_I,e-scooter.jpg,0,E-Scooter,1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3363,0,10,40,62,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 12:02:05.430000","2019-11-02 12:02:05.430000",62,"trade show booth","One out of multiple booths at a trade show.",BCN_I,trade-show-booth.jpg,1,"Trade Show Booth",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3398,1,10,40,70,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 12:03:48.368000","2019-11-02 12:03:48.368000",70,"parking ticket machine",,BCN_I,parking-ticket-machine.jpg,0,"Parking Ticket Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
3402,1,10,40,25,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 12:04:01.757000","2019-11-02 12:04:01.757000",25,"drinking fountain",,BCN_I,drinking-fountain.jpg,1,"Drinking Fountain",1,10,durationOfTrip,"Duration of the Trip",1,1,40,upToAnHour,"up to an hour","your current trip has lasted up to an hour so far.",10,1,1
41,0,10,41,12,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-04 19:21:25.078000","2019-10-04 19:21:25.388000",12,printer,,BCN_I,printer.jpg,1,Printer,1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
159,0,10,41,59,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-04 19:21:25.078000","2019-10-04 19:21:25.388000",59,"public wifi access point",,BCN_I,public-wifi.jpg,1,"Public WiFi Access Point",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
225,0,10,41,19,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-04 19:21:25.078000","2019-10-04 19:21:25.388000",19,arcade,"Video games, pinball, air hockey, other coin-operated machines, …",BCN_I,arcade.jpg,1,Arcade,1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
229,0,10,41,21,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-04 19:21:25.078000","2019-10-04 19:21:25.388000",21,"photo printer","Typically found in a supermarket, drugstore or similar.",BCN_I,photo-printer.jpg,1,"Photo Printing Station",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
305,0,10,41,1,0f6159735a224d88a050864ae5a4bc51,"2019-10-04 19:21:25.078000","2019-10-04 19:21:25.388000",1,"public transport ticket machine",,BCN_I,public-transport-ticket-machine.jpg,1,"Public Transport Ticket Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
367,0,10,41,62,3a4ded8ac1e74d82bdf22c6eea6fef59,"2019-10-11 06:19:37.471000","2019-10-11 06:19:37.471000",62,"trade show booth","One out of multiple booths at a trade show.",BCN_I,trade-show-booth.jpg,1,"Trade Show Booth",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
371,-1,10,41,13,3a4ded8ac1e74d82bdf22c6eea6fef59,"2019-10-11 06:19:56.196000","2019-10-11 06:19:56.196000",13,"photo booth",,BCN_I,photo-booth.jpg,1,"Photo Booth",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
382,1,10,41,22,3a4ded8ac1e74d82bdf22c6eea6fef59,"2019-10-11 06:20:37.261000","2019-10-11 06:20:37.261000",22,"food order machine in a restaurant","Primarily used in fast food restaurants.",BCN_I,food-order-machine-restaurant.jpg,1,"Order Kiosk in a Restaurant",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
405,0,10,41,18,3a4ded8ac1e74d82bdf22c6eea6fef59,"2019-10-11 06:21:53.105000","2019-10-11 06:21:53.105000",18,"phone charging station",,BCN_I,phone-charging-station.jpg,1,"Public Phone Charging Station",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
421,0,10,41,65,3a4ded8ac1e74d82bdf22c6eea6fef59,"2019-10-11 06:22:58.958000","2019-10-11 06:22:58.958000",65,"painting in a museum",,BCN_I,art-painting.jpg,1,"Painting at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
433,0,10,41,21,3a4ded8ac1e74d82bdf22c6eea6fef59,"2019-10-11 06:23:24.652000","2019-10-11 06:23:24.652000",21,"photo printer","Typically found in a supermarket, drugstore or similar.",BCN_I,photo-printer.jpg,1,"Photo Printing Station",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
447,0,10,41,64,3a4ded8ac1e74d82bdf22c6eea6fef59,"2019-10-11 06:24:17.505000","2019-10-11 06:24:17.505000",64,"multimedia device in a museum",,BCN_I,museum-multimedia.jpg,1,"Multimedia Device at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
482,1,10,41,25,f6b91c94308745c4a164750e9fbe12a7,"2019-10-11 12:58:16.380000","2019-10-11 12:58:16.381000",25,"drinking fountain",,BCN_I,drinking-fountain.jpg,1,"Drinking Fountain",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
510,1,10,41,19,f6b91c94308745c4a164750e9fbe12a7,"2019-10-11 12:59:50.782000","2019-10-11 12:59:50.782000",19,arcade,"Video games, pinball, air hockey, other coin-operated machines, …",BCN_I,arcade.jpg,1,Arcade,1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
524,-1,10,41,19,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:00:37.179000","2019-10-11 13:00:37.179000",19,arcade,"Video games, pinball, air hockey, other coin-operated machines, …",BCN_I,arcade.jpg,1,Arcade,1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
550,-1,10,41,28,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:03:10.929000","2019-10-11 13:03:10.929000",28,"bike sharing station",,BCN_I,bike-sharing-station.jpg,0,"Bike Sharing Station",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
563,0,10,41,54,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:04:45.558000","2019-10-11 13:04:45.558000",54,"ice cream vending machine",,BCN_I,ice-cream-vending-machine.jpg,1,"Ice Cream Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
571,0,10,41,15,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:05:21.541000","2019-10-11 13:05:21.541000",15,laundromat,"Public self-service laundry.",BCN_I,laundromat.jpg,1,Laundromat,1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
607,0,10,41,12,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:06:36.138000","2019-10-11 13:06:36.139000",12,printer,,BCN_I,printer.jpg,1,Printer,1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
620,1,10,41,28,f6b91c94308745c4a164750e9fbe12a7,"2019-10-11 13:06:53.019000","2019-10-11 13:06:53.019000",28,"bike sharing station",,BCN_I,bike-sharing-station.jpg,0,"Bike Sharing Station",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
634,-1,10,41,29,483d3900ecef4ccd92f170249a01b634,"2019-10-11 13:07:11.598000","2019-10-11 13:07:11.598000",29,"shared bike","Bike from a sharing provider, located outside a station.",BCN_I,sharing-bike.jpg,0,"Sharing Bike",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
665,0,10,41,54,483d3900ecef4ccd92f170249a01b634,"2019-10-11 13:08:14.456000","2019-10-11 13:08:14.456000",54,"ice cream vending machine",,BCN_I,ice-cream-vending-machine.jpg,1,"Ice Cream Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
677,1,10,41,50,483d3900ecef4ccd92f170249a01b634,"2019-10-11 13:08:48.766000","2019-10-11 13:08:48.766000",50,"milk vending machine","Selling fresh, unprocessed milk. Typically requires you to bring your own bottle.",BCN_I,milk-vending-machine.jpg,1,"Milk Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
691,0,10,41,58,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:09:27.381000","2019-10-11 13:09:27.381000",58,"stamps vending machine",,BCN_I,stamp-vending-machine.jpg,0,"Stamps Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
714,0,10,41,23,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:10:03.051000","2019-10-11 13:10:03.051000",23,"smart home control unit","Mounted screen somewhere in your home.",BCN_I,smart-home-control-unit.jpg,1,"Smart Home Control Unit",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
722,-1,10,41,1,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:10:40.399000","2019-10-11 13:10:40.399000",1,"public transport ticket machine",,BCN_I,public-transport-ticket-machine.jpg,1,"Public Transport Ticket Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
738,-1,10,41,17,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:11:40.511000","2019-10-11 13:11:40.511000",17,"electric car charger",,BCN_I,electric-car-charger.jpg,0,"Charging Station for Electric Cars",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
756,-1,10,41,65,0c32137be8a146eaa3d3fd736519fbba,"2019-10-11 17:38:48.204000","2019-10-11 17:38:48.204000",65,"painting in a museum",,BCN_I,art-painting.jpg,1,"Painting at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
779,0,10,41,71,0c32137be8a146eaa3d3fd736519fbba,"2019-10-11 17:40:21.498000","2019-10-11 17:40:21.498000",71,"post box",,BCN_I,post-box.png,0,"Post Box",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
815,0,10,41,22,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:05:37.332000","2019-10-13 09:05:37.332000",22,"food order machine in a restaurant","Primarily used in fast food restaurants.",BCN_I,food-order-machine-restaurant.jpg,1,"Order Kiosk in a Restaurant",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
820,-1,10,41,29,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:05:56.173000","2019-10-13 09:05:56.173000",29,"shared bike","Bike from a sharing provider, located outside a station.",BCN_I,sharing-bike.jpg,0,"Sharing Bike",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
852,1,10,41,49,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:09:38.818000","2019-10-13 09:09:38.818000",49,"cigarette vending machine",,BCN_I,cigarette-vending-machine.jpg,0,"Cigarette Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
870,-1,10,41,69,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:10:55.940000","2019-10-13 09:10:55.940000",69,"art installation in a museum",,BCN_I,art-installation.jpg,1,"Art Installation at a Museum",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
906,0,10,41,20,d0fe1b6a1f3c4ef8ae91d3db071d2804,"2019-10-13 18:56:27.471000","2019-10-13 18:56:27.471000",20,"airport check-in kiosk",,BCN_I,airport-checkin-kiosk.jpg,1,"Airport Check-In Kiosk",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
913,1,10,41,14,d0fe1b6a1f3c4ef8ae91d3db071d2804,"2019-10-13 18:57:18.911000","2019-10-13 18:57:18.911000",14,"coffee machine",,BCN_I,coffee-machine.jpg,1,"Coffee Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
920,0,10,41,49,d0fe1b6a1f3c4ef8ae91d3db071d2804,"2019-10-13 18:57:52.749000","2019-10-13 18:57:52.750000",49,"cigarette vending machine",,BCN_I,cigarette-vending-machine.jpg,0,"Cigarette Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
949,0,10,41,28,d0fe1b6a1f3c4ef8ae91d3db071d2804,"2019-10-13 19:00:26.887000","2019-10-13 19:00:26.887000",28,"bike sharing station",,BCN_I,bike-sharing-station.jpg,0,"Bike Sharing Station",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
966,1,10,41,10,7f82f67b83e7407893ee02b6a05c6250,"2019-10-13 19:10:54.100000","2019-10-13 19:10:54.100000",10,"vending machine with food",,BCN_I,vending-machine-with-food.jpg,1,"Vending Machine with Food",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
980,-1,10,41,28,7f82f67b83e7407893ee02b6a05c6250,"2019-10-13 19:12:18.802000","2019-10-13 19:12:18.802000",28,"bike sharing station",,BCN_I,bike-sharing-station.jpg,0,"Bike Sharing Station",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
1001,-1,10,41,62,bfe4891eca624c7c99db675b6f82421c,"2019-10-13 19:18:09.898000","2019-10-13 19:18:09.898000",62,"trade show booth","One out of multiple booths at a trade show.",BCN_I,trade-show-booth.jpg,1,"Trade Show Booth",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
1008,0,10,41,12,bfe4891eca624c7c99db675b6f82421c,"2019-10-13 19:18:36.901000","2019-10-13 19:18:36.901000",12,printer,,BCN_I,printer.jpg,1,Printer,1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
1016,0,10,41,58,e78038f60a3c4ed6ab3ebcfb771e18f1,"2019-10-13 19:33:42.240000","2019-10-13 19:33:42.240000",58,"stamps vending machine",,BCN_I,stamp-vending-machine.jpg,0,"Stamps Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
1023,0,10,41,70,e78038f60a3c4ed6ab3ebcfb771e18f1,"2019-10-13 19:33:52.130000","2019-10-13 19:33:52.130000",70,"parking ticket machine",,BCN_I,parking-ticket-machine.jpg,0,"Parking Ticket Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
1028,0,10,41,20,e78038f60a3c4ed6ab3ebcfb771e18f1,"2019-10-13 19:34:13.783000","2019-10-13 19:34:13.783000",20,"airport check-in kiosk",,BCN_I,airport-checkin-kiosk.jpg,1,"Airport Check-In Kiosk",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
1034,1,10,41,18,e78038f60a3c4ed6ab3ebcfb771e18f1,"2019-10-13 19:34:39.475000","2019-10-13 19:34:39.476000",18,"phone charging station",,BCN_I,phone-charging-station.jpg,1,"Public Phone Charging Station",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
1044,1,10,41,46,d0d6c6f708684db282bd63286838ba37,"2019-10-13 20:15:13.328000","2019-10-13 20:15:13.328000",46,"electronics vending machine","Selling charging cables, computer mouses, phones, powerbanks, …",BCN_I,electronics-vending-machine.jpg,1,"Electronics Vending Machine",1,10,durationOfTrip,"Duration of the Trip",1,1,41,aFewHours,"a few hours","your current trip has lasted a few hours so far.",10,1,1
